time [s], avg_distance [px]
17.237,481.6,3.8203e+06,2.6622e+06
17.45,484.5,3.8444e+06,2.6713e+06
17.639,493.4,3.8444e+06,2.6728e+06
17.811,484.54,3.8761e+06,2.6817e+06
18.003,476.84,3.8743e+06,2.683e+06
18.259,486.14,3.8799e+06,2.6859e+06
18.433,489.12,3.8943e+06,2.6807e+06
18.666,485.73,3.8382e+06,2.6615e+06
18.858,489.45,3.8122e+06,2.613e+06
19.028,482.63,3.7536e+06,2.5828e+06
19.318,487.84,3.679e+06,2.5263e+06
19.502,497.24,3.6437e+06,2.4947e+06
19.667,479.29,3.5896e+06,2.4788e+06
19.861,492.5,3.6321e+06,2.5025e+06
20.033,488.19,3.6124e+06,2.4895e+06
20.197,483.91,3.5421e+06,2.4598e+06
20.381,495.93,3.4515e+06,2.4023e+06
20.582,503.02,3.4017e+06,2.3705e+06
20.755,484.09,3.409e+06,2.406e+06
20.933,486.87,3.4894e+06,2.4564e+06
21.117,491.1,3.4905e+06,2.454e+06
21.304,485.1,3.4221e+06,2.4118e+06
21.479,484.23,3.4088e+06,2.4147e+06
21.663,490.06,3.3834e+06,2.4085e+06
21.843,476.57,3.3513e+06,2.4058e+06
22.029,477.31,3.3557e+06,2.3888e+06
22.209,485.94,3.2725e+06,2.3158e+06
22.39,492.09,3.2142e+06,2.2754e+06
22.563,484.33,3.2489e+06,2.2935e+06
22.742,498.08,3.2664e+06,2.3077e+06
22.916,491.22,3.2584e+06,2.3026e+06
23.089,490.87,3.2505e+06,2.2802e+06
23.278,491.71,3.3271e+06,2.3438e+06
23.454,497.2,3.3831e+06,2.3604e+06
23.615,492.58,3.3744e+06,2.3623e+06
23.785,490.54,3.366e+06,2.3302e+06
23.968,485.43,3.3991e+06,2.3506e+06
24.135,490.9,3.4675e+06,2.3716e+06
24.317,501.06,3.5428e+06,2.4069e+06
24.505,498.47,3.5693e+06,2.4219e+06
24.677,503.6,3.4245e+06,2.3005e+06
24.861,497.2,3.2663e+06,2.1764e+06
25.085,497.64,3.3084e+06,2.1974e+06
25.257,501.77,3.3653e+06,2.2243e+06
25.447,497.31,3.4225e+06,2.2502e+06
25.616,503.24,3.3857e+06,2.2257e+06
25.796,501.38,3.3058e+06,2.1428e+06
25.965,499.25,3.2267e+06,2.0875e+06
26.149,495.45,3.2022e+06,2.0664e+06
26.357,499.14,3.1718e+06,2.0313e+06
26.528,498.48,3.1169e+06,2.0084e+06
26.706,490.89,3.0561e+06,1.9759e+06
26.883,493.57,3.0101e+06,1.9375e+06
27.065,502.06,2.9081e+06,1.8425e+06
27.252,496.88,2.878e+06,1.8614e+06
27.421,489.5,2.8451e+06,1.8532e+06
27.605,492.38,2.8367e+06,1.8648e+06
27.788,497.24,2.7989e+06,1.8389e+06
27.958,502.09,2.8446e+06,1.8521e+06
28.125,503.28,2.7755e+06,1.8033e+06
28.378,497.39,2.4553e+06,1.599e+06
28.561,500.94,2.4506e+06,1.6138e+06
28.746,503,2.4644e+06,1.5968e+06
28.923,498.43,2.484e+06,1.6262e+06
29.096,498.44,2.5019e+06,1.6401e+06
29.262,496.44,2.4979e+06,1.6324e+06
29.446,499.39,2.5258e+06,1.6471e+06
29.633,492.27,2.918e+06,1.9388e+06
29.818,496.3,2.9035e+06,1.9422e+06
30.005,490.75,2.9129e+06,1.9366e+06
30.181,498.76,2.95e+06,1.9595e+06
30.363,501.95,2.974e+06,1.9863e+06
30.559,491.78,3.1985e+06,2.1799e+06
30.746,493.18,3.1316e+06,2.141e+06
30.937,499.36,3.0484e+06,2.0638e+06
31.124,485.85,2.9916e+06,2.0433e+06
31.306,503.27,3e+06,2.0306e+06
31.493,493.69,3.1239e+06,2.143e+06
31.68,497.88,3.1407e+06,2.1513e+06
31.851,494.61,3.2216e+06,2.2222e+06
32.029,508.04,3.3562e+06,2.3023e+06
32.203,494.87,3.5446e+06,2.4481e+06
32.385,509.05,3.4843e+06,2.3686e+06
32.57,501.81,3.4637e+06,2.3672e+06
32.76,497.18,3.4809e+06,2.3891e+06
32.949,493.83,3.6653e+06,2.5487e+06
33.151,498.21,3.6604e+06,2.5091e+06
33.336,486.97,3.6325e+06,2.5074e+06
33.505,483.8,3.6695e+06,2.5438e+06
33.681,479.63,3.8683e+06,2.666e+06
33.861,478.85,3.836e+06,2.6434e+06
34.04,488.86,3.8502e+06,2.6592e+06
34.221,491.99,3.8709e+06,2.664e+06
34.401,499.8,3.8675e+06,2.6579e+06
34.581,503.28,3.9588e+06,2.7038e+06
34.777,492.55,3.9532e+06,2.7152e+06
34.959,491.71,3.9433e+06,2.6995e+06
35.142,489.26,3.981e+06,2.7222e+06
35.303,484.95,3.9854e+06,2.7335e+06
35.507,480.27,4.0711e+06,2.7776e+06
35.68,490.25,4.1126e+06,2.8149e+06
35.872,483.42,4.1104e+06,2.816e+06
36.052,490.94,4.1655e+06,2.8596e+06
36.235,493.92,4.1806e+06,2.8704e+06
36.405,495.16,4.2537e+06,2.9135e+06
36.587,490.1,4.2592e+06,2.9311e+06
36.769,480.32,4.2736e+06,2.946e+06
36.956,483.12,4.2784e+06,2.9527e+06
37.134,498.47,4.3293e+06,2.9706e+06
37.306,487.49,4.3632e+06,2.9955e+06
37.473,480.06,4.3482e+06,2.9779e+06
37.652,482.65,4.3988e+06,3.0176e+06
37.82,485.27,4.4189e+06,3.0369e+06
38.01,492.82,4.4467e+06,3.0543e+06
38.187,483.97,4.5083e+06,3.073e+06
38.358,487.17,4.5473e+06,3.1234e+06
38.537,484.7,4.4969e+06,3.1026e+06
38.709,488.24,4.4935e+06,3.0781e+06
38.89,482.49,4.4882e+06,3.0775e+06
39.085,494.54,4.5333e+06,3.0986e+06
39.262,492.35,4.563e+06,3.1233e+06
39.441,481.63,4.5839e+06,3.1356e+06
39.611,483.07,4.5557e+06,3.1312e+06
39.785,494.63,4.5783e+06,3.1443e+06
39.963,491.92,4.5218e+06,3.1227e+06
40.152,486.69,4.5325e+06,3.1177e+06
40.325,488.67,4.5213e+06,3.0916e+06
40.496,494.32,4.5407e+06,3.0998e+06
40.672,494.02,4.5403e+06,3.1163e+06
40.839,489.03,4.5709e+06,3.1486e+06
41.029,491.32,4.5862e+06,3.1599e+06
41.218,485.16,4.6174e+06,3.1699e+06
41.387,494.28,4.6109e+06,3.1642e+06
41.56,488.82,4.6173e+06,3.1704e+06
41.732,492.91,4.5919e+06,3.148e+06
41.913,493.57,4.5841e+06,3.1386e+06
42.095,501,4.5663e+06,3.1119e+06
42.295,492.24,4.5463e+06,3.1112e+06
42.482,501.8,4.5804e+06,3.0931e+06
42.658,490.6,4.5698e+06,3.1162e+06
42.827,486.79,4.5657e+06,3.1043e+06
43.001,483.34,4.5265e+06,3.0972e+06
43.171,486.23,4.4967e+06,3.0698e+06
43.352,489.21,4.515e+06,3.0761e+06
43.534,482.52,4.5221e+06,3.0897e+06
43.721,487.03,4.5094e+06,3.0632e+06
43.898,493.05,4.5021e+06,3.0676e+06
44.068,487.58,4.5131e+06,3.06e+06
44.244,492.45,4.4663e+06,3.056e+06
44.424,493.38,4.4298e+06,3.0169e+06
44.608,483.33,4.4091e+06,3.0261e+06
44.799,490,4.3616e+06,3.0032e+06
44.962,489.67,4.3541e+06,2.988e+06
45.133,477.99,4.3465e+06,2.9963e+06
45.327,491.02,4.2964e+06,2.9678e+06
45.507,497.42,4.2671e+06,2.934e+06
45.701,489.47,4.286e+06,2.9504e+06
45.885,495.25,4.2927e+06,2.9542e+06
46.069,493.59,4.2665e+06,2.9451e+06
46.251,498.46,4.2273e+06,2.9262e+06
46.448,496.74,4.1774e+06,2.8917e+06
46.637,496.56,4.15e+06,2.8837e+06
46.823,495.26,4.1675e+06,2.8845e+06
47.006,481.53,4.1442e+06,2.8598e+06
47.188,494.41,4.0778e+06,2.8226e+06
47.376,485.46,4.0368e+06,2.7864e+06
47.55,491.48,4.0164e+06,2.7596e+06
47.74,490.29,4.059e+06,2.798e+06
47.916,491.41,4.0356e+06,2.7841e+06
48.098,493.29,4.023e+06,2.7691e+06
48.277,494.99,4.0033e+06,2.7691e+06
48.456,493.44,4.0306e+06,2.7757e+06
48.649,483.13,4.0282e+06,2.7689e+06
48.842,492.91,4.0344e+06,2.7776e+06
49.026,494.23,4.013e+06,2.773e+06
49.209,500.6,4.0345e+06,2.7849e+06
49.378,494.6,4.0414e+06,2.7862e+06
49.55,494.47,4.0359e+06,2.7897e+06
49.749,488.51,4.0354e+06,2.7805e+06
49.93,487.89,4.0292e+06,2.7818e+06
50.125,493.81,4.0394e+06,2.7925e+06
50.291,492.89,4.078e+06,2.8217e+06
50.462,502.25,4.0635e+06,2.7768e+06
50.634,492.3,4.0748e+06,2.8071e+06
50.816,494.99,4.0919e+06,2.8174e+06
50.996,491.95,4.1187e+06,2.8273e+06
51.189,485.37,4.1313e+06,2.8554e+06
51.367,481.38,4.1478e+06,2.8755e+06
51.552,485.67,4.1565e+06,2.8802e+06
51.722,478.3,4.166e+06,2.8988e+06
51.914,484.05,4.1205e+06,2.8548e+06
52.097,494.47,4.0281e+06,2.7868e+06
52.272,494.02,4.0338e+06,2.7898e+06
52.435,484.23,4.0226e+06,2.7991e+06
52.597,491.45,4.0305e+06,2.7889e+06
52.79,496.82,4.0329e+06,2.7881e+06
52.983,498.75,3.8223e+06,2.6251e+06
53.167,480.78,3.8185e+06,2.6463e+06
53.335,483.15,3.8267e+06,2.6599e+06
53.519,487.12,3.8232e+06,2.6694e+06
53.701,483.65,3.8573e+06,2.6838e+06
53.895,500.5,3.8712e+06,2.6801e+06
54.087,483.84,3.8654e+06,2.705e+06
54.275,492.18,3.8666e+06,2.682e+06
54.453,482.17,3.8532e+06,2.6756e+06
54.635,484.64,3.8339e+06,2.6743e+06
54.813,477.76,3.7993e+06,2.6512e+06
55.026,490.88,3.7903e+06,2.6109e+06
55.238,481.51,3.7571e+06,2.6186e+06
55.42,479.64,3.7722e+06,2.6199e+06
55.584,478.37,3.766e+06,2.6317e+06
55.759,481.92,3.7878e+06,2.6458e+06
55.944,483.7,3.8116e+06,2.6548e+06
56.123,476.66,3.9764e+06,2.7689e+06
56.319,489.02,4.0047e+06,2.7812e+06
56.506,482.56,3.9989e+06,2.7885e+06
56.675,499.85,3.9999e+06,2.7638e+06
56.871,498.53,3.9541e+06,2.73e+06
57.042,475.18,3.9418e+06,2.7182e+06
57.222,483.5,3.9886e+06,2.772e+06
57.414,492.81,4.072e+06,2.8274e+06
57.594,493.57,4.0825e+06,2.8262e+06
57.772,480.78,4.0754e+06,2.83e+06
57.936,486.46,4.0782e+06,2.8322e+06
58.118,488.93,4.1137e+06,2.8513e+06
58.298,482.39,4.1166e+06,2.8649e+06
58.487,490.35,4.1308e+06,2.8675e+06
58.672,475.55,4.1393e+06,2.8593e+06
58.846,475.48,4.144e+06,2.867e+06
59.007,481.26,4.1741e+06,2.8856e+06
59.191,489.55,4.1875e+06,2.8963e+06
59.368,481.42,4.1931e+06,2.8841e+06
59.553,482.39,4.2254e+06,2.9123e+06
59.736,477.68,4.2258e+06,2.9113e+06
59.901,481.97,4.2361e+06,2.9241e+06
60.077,487.81,4.2934e+06,2.9557e+06
60.257,476.45,4.3655e+06,3.0087e+06
60.446,483.14,4.4161e+06,3.0447e+06
60.632,477.93,4.4191e+06,3.0441e+06
60.806,488.95,4.3663e+06,2.9972e+06
60.989,485.72,4.3621e+06,2.9969e+06
61.172,478.36,4.368e+06,3.0086e+06
61.351,480.55,4.3971e+06,3.0225e+06
61.544,482.69,4.4236e+06,3.0455e+06
61.731,473.07,4.4215e+06,3.0314e+06
61.91,487.03,4.3523e+06,3.0007e+06
62.074,493.1,4.2785e+06,2.9479e+06
62.25,478.19,4.2181e+06,2.905e+06
62.428,469.73,4.2085e+06,2.8988e+06
62.616,485.98,4.2813e+06,2.9582e+06
62.808,491.27,4.3625e+06,2.9971e+06
62.992,486.36,4.4329e+06,3.0345e+06
63.165,488.56,4.4635e+06,3.0621e+06
63.345,485.29,4.4248e+06,3.0478e+06
63.53,484.86,4.4256e+06,3.048e+06
63.71,491.41,4.367e+06,3.0162e+06
63.889,481.09,4.3642e+06,3.0088e+06
64.078,484.11,4.3335e+06,3.014e+06
64.242,483.85,4.3722e+06,3.0493e+06
64.418,484.36,4.4319e+06,3.1021e+06
64.588,475.37,4.4587e+06,3.1338e+06
64.79,487.59,4.5092e+06,3.1956e+06
64.98,482.38,4.6099e+06,3.2702e+06
65.159,481.79,4.6407e+06,3.3094e+06
65.338,485.72,4.6655e+06,3.3255e+06
65.518,484.38,4.6545e+06,3.3266e+06
65.709,478.17,4.5856e+06,3.2917e+06
65.909,485.95,4.5579e+06,3.2785e+06
66.092,480.43,4.5367e+06,3.2577e+06
66.27,495.74,4.5083e+06,3.2631e+06
66.443,473.27,4.5153e+06,3.2512e+06
66.628,494.93,4.5235e+06,3.2567e+06
66.802,493.84,4.5579e+06,3.2829e+06
66.978,474.84,4.5371e+06,3.2526e+06
67.173,489.56,4.4818e+06,3.2358e+06
67.387,483.86,4.5446e+06,3.2575e+06
67.563,472.06,4.5615e+06,3.2871e+06
67.74,491.61,4.5724e+06,3.2929e+06
67.921,486.95,4.5237e+06,3.2479e+06
68.098,487.04,4.4965e+06,3.2417e+06
68.296,476.18,4.4735e+06,3.2049e+06
68.472,481.93,4.4513e+06,3.1884e+06
68.642,491.39,4.4652e+06,3.2143e+06
68.822,492.54,4.9821e+06,3.4747e+06
68.992,486.41,4.873e+06,3.434e+06
69.176,478.04,4.3716e+06,3.1267e+06
69.359,475.48,4.3217e+06,3.0689e+06
69.542,482.37,4.2857e+06,3.0349e+06
69.713,478.51,4.271e+06,2.9952e+06
69.883,489.78,4.2842e+06,3.0039e+06
70.082,479.82,4.3349e+06,3.0632e+06
70.262,482.9,4.4069e+06,3.1081e+06
70.45,485.23,4.4568e+06,3.1222e+06
70.622,485.69,4.4759e+06,3.1485e+06
70.804,483.22,4.4656e+06,3.1404e+06
70.99,484.43,4.4216e+06,3.114e+06
71.183,482.01,4.4165e+06,3.1002e+06
71.376,487.18,4.41e+06,3.1184e+06
71.561,486.18,4.4239e+06,3.1175e+06
71.751,486.45,4.4093e+06,3.1157e+06
71.932,497.55,4.3766e+06,3.1126e+06
72.109,488.19,4.3733e+06,3.1217e+06
72.308,489.92,4.4153e+06,3.1368e+06
72.494,491.68,4.403e+06,3.1299e+06
72.686,483.21,4.3838e+06,3.1187e+06
72.875,487.74,4.3647e+06,3.1021e+06
73.057,490.51,4.3552e+06,3.0741e+06
73.247,492.25,4.3272e+06,3.0492e+06
73.445,480.91,4.2939e+06,3.028e+06
73.637,497.06,4.2587e+06,2.989e+06
73.843,499.27,4.2775e+06,2.9808e+06
74.026,498.45,4.3268e+06,3.0271e+06
74.203,504.77,4.3527e+06,3.0442e+06
74.394,495.39,4.3721e+06,3.0798e+06
74.58,509.21,4.375e+06,3.0428e+06
74.769,492.05,4.3451e+06,3.0832e+06
74.962,500.22,4.3457e+06,3.057e+06
75.143,506.41,4.3926e+06,3.0833e+06
75.327,511.48,4.4416e+06,3.1164e+06
75.501,501.37,4.4469e+06,3.1091e+06
75.688,508.37,4.3965e+06,3.0676e+06
75.872,497.01,4.3809e+06,3.0875e+06
76.063,496.51,4.3843e+06,3.0639e+06
76.24,498.31,4.381e+06,3.0514e+06
76.416,489.35,4.38e+06,3.0568e+06
76.603,495.11,4.3613e+06,3.0401e+06
76.78,489.96,4.3331e+06,3.0153e+06
76.992,488.41,3.4207e+06,2.3732e+06
77.164,416.68,6.1544e+05,65315
77.339,333.08,7452,1258
77.504,275.92,37990,1063
77.677,408.45,53578,1149
77.861,488.82,95576,823
78.045,686.49,8.1572e+05,743
